SMILES,MDEC-23,nC,C1SP2,minHsOH,minsOH,nHBAcc,maxssO,ATSc3,minHBint5,BCUTc-1h,MDEO-12,minsssN,MLFER_A,MDEC-33,VC-5,ETA_Shape_Y,minHBint10,SHsOH,SHBint10,ALogP,pIC50
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C=C)[C@@H]1CC[C@@H]2O,21.32105258,20,1,0.223494819,10.07188342,2,0,-0.03505,0,0.125129,0,0,0.693,5.026098,0.691388,0.28125,2.251014,0.553445,5.713449,-0.3292,5.65
C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@@]34CC[C@H]5O)[C@@H]1CC[C@@H]2O,24.25618378,20,0,0.216502149,10.37931634,2,0,-0.035549615,0,0.078547,0,0,0.693,7.213013,0.77349,0.32813,2.247144,0.480092,5.020687,-1.0872,5.09
C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@@]34CC[C@@H]5O)[C@@H]1CC[C@@H]2O,24.25618378,20,0,0.216502149,10.37931634,2,0,-0.035549615,0,0.078547,0,0,0.693,7.213013,0.77349,0.32813,2.247144,0.480092,5.020687,-1.0872,6.499
C[C@]12CC[C@H]3[C@@H](CC[C@H]4[C@H]5CCC[C@@]34CC[C@@H]5O)[C@@H]1CC[C@@H]2O,25.65168374,21,0,0.197493859,10.54514968,2,0,-0.023147088,0,0.073269,0,0,0.693,7.213013,0.851681,0.31343,2.082602,0.407681,4.306928,-1.2329,5.302
C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC=C[C@@]34CC[C@@H]5O)[C@@H]1CC[C@@H]2O,25.65168374,21,0,0.213494819,10.47042745,2,0,-0.034283851,0,0.084912,0,0,0.693,7.213013,0.741142,0.31343,2.235382,0.466251,4.902773,-0.875,5.65
C\C=C/[C@]12CC[C@H](O)CC1=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@H]23,22.5675747,21,0,0.213494819,10.15479159,2,0,-0.036646327,0,0.125145,0,0,0.693,5.026098,0.691388,0.26866,2.167995,0.52782,5.482918,-0.1294,5.709
CC[C@]12CC[C@H](O)CC1=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@H]23,21.32105258,20,0,0.216502149,10.10618048,2,0,-0.037846563,0,0.125025,0,0,0.693,5.026098,0.726858,0.28125,2.18801,0.534406,5.53044,-0.7298,5.633
CC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1,19.49026565,20,0,0.226169785,10.48032913,1,0,-0.010989712,0,0.083601,0,0,0.348,5.026098,0.775219,0.29032,0,0.22617,0,1.3182,6.959
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=C)CC[C@]34C)[C@@H]1CC[C@@H]2O,19.49026565,20,1,0.22313386,10.48226874,1,0,-0.011108497,0,0.083591,0,0,0.348,5.026098,0.806921,0.29032,0,0.223134,0,1.1715,6.194
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C=C)[C@@H]1CC[C@@]2(O)C#C,19.38336892,22,1,0.136689264,10.11553127,2,0,-0.032065414,0,0.131202,0,0,0.775,3.925136,0.899365,0.21429,1.382685,0.459035,4.937685,0.7448,6.824
C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C=C)[C@H]3CC[C@]12C,18.71944937,21,1,0.112383708,10.10577461,2,0,-0.040258278,0,0.125151,0,0,0.693,3.925136,1.143606,0.22388,1.135724,0.434069,4.661107,0.4194,5.979
CC1=CC2=CC[C@H]3[C@@H]4CC[C@@](O)(C#C)[C@@]4(C)CC[C@@H]3[C@]2(CC1)C=C,19.38336892,23,1,0.134011221,11.05208838,1,0,-0.008456448,0,0.131193,0,0,0.43,3.925136,0.87783,0.21127,0,0.134011,0,2.4577,5.733
CC1=CC2=CC[C@H]3[C@@H]4CC[C@](C)(O)[C@@]4(C)CC[C@@H]3[C@]2(CC1)C=C,18.71944937,22,1,0.109705665,10.98264394,1,0,-0.016651194,0,0.085377,0,0,0.348,3.925136,1.122071,0.22059,0,0.109706,0,2.1323,5.359
C[C@]12CC[C@H]3[C@@H](CC=C4C=C(Cl)CC[C@]34C=C)[C@@H]1CC[C@@H]2O,21.32105258,20,1,0.220612715,10.52277377,1,0,-0.018390015,0,0.101813,0,0,0.348,5.026098,0.669853,0.27155,0.224006,0.220613,0.224006,1.4992,5.241
CCC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]2(CC1)C=C,22.6036297,22,1,0.213872332,10.54927617,1,0,-0.011693991,0,0.083648,0,0,0.348,5.026098,0.669853,0.26471,0,0.213872,0,1.0486,5.507
CC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]2(CC1)C=C,21.32105258,21,1,0.220816776,10.51736616,1,0,-0.011442712,0,0.083626,0,0,0.348,5.026098,0.669853,0.27692,0,0.220817,0,1.3837,5.842
C[C@]1(O)CC[C@]2(C=C)[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CC=C2C1,18.36159837,21,1,0.215230356,10.52770567,2,0,-0.038398271,0,0.083796,0,0,0.693,4.130852,0.691388,0.22388,2.267917,0.434069,4.571789,0.6782,5.276
COC[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(\C=N\O)cc5)OC,35.84616383,28,1,0.723956162,8.917277494,3,6.305100923,-0.100094288,0,0.20796,0.364392,0,0.003,12.30147,0.844553,0.28602,0,0.723956,0,1.7834,5.721
CC(C)CNc1cc(\C=C\c2ccccc2)nc(NCC(C)C)n1,14.21987369,20,1,0,0,4,0,0.202279309,0,0.202863,0,0,0.391,3.632913,0,0.25862,0,0,0,1.6779,5.161
CC(C)CNc1nc(CCc2ccccc2)cc(n1)N(C)CC(C)C,14.21987369,21,1,0,0,4,0,0.215184939,0,0.202565,0,2.221149,0.197,3.632913,0.040825,0.28099,0,0,0,2.2499,5.26
CC(C)CNc1cc(NCC(C)C)nc(NCC(C)C)n1,7.556458428,16,2,0,0,5,0,0.247573238,0,0.203806,0,0,0.585,3.632913,0,0.3,0,0,0,0.6225,5.62
CC(C)CCc1cc(NCC(C)C)nc(NCc2ccccc2)n1,14.21987369,20,1,0,0,4,0,0.199953176,0,0.202856,0,0,0.391,3.632913,0,0.25862,0,0,0,1.9072,5.745
CCc1cc(NCC(C)C)nc(NCC(C)C)n1,7.040626704,14,1,0,0,4,0,0.193604081,0,0.202522,0,0,0.391,2.782081,0,0.2907,0,0,0,0.4951,5.137
CC(C)CCc1cc(NCC(C)C)nc(NCC(C)C)n1,9.591526531,17,1,0,0,4,0,0.193598337,0,0.202537,0,0,0.391,3.632913,0,0.29703,0,0,0,1.2723,5.509
CCCCc1cc(NCCC)nc(NCCC)n1,7.907599762,14,1,0,0,4,0,0.192837246,0,0.202513,0,0,0.391,1.5,0,0.17442,0,0,0,-1.7001,4.886
C(CN1CCC1)Oc2ccc(cc2)C3=C(CCOc4ccccc34)c5ccccc5,34.05888332,27,0,0,0,1,6.096276552,-0.090597407,0,0.084068,0,2.424382,0.003,8.688162,0.107446,0.26773,0,0,0,2.537,8.057
COc1ccc2C(=C(CCOc2c1)c3ccc(O)cc3)c4ccc(OCCN5CCCC5)cc4,37.22763617,29,0,0.513147985,9.808115994,1,6.143324769,-0.102032603,0,0.089469,0.30327,2.45818,0.546,10.95801,0.107446,0.30185,0,0.513148,0,1.1873,7.987
COc1cc(O)c2c(C=O)c(oc2c1)c3ccc(O)cc3O,18.14990689,16,1,0.510232663,9.346438956,1,5.040286579,0.000388,5.830572,0.15336,1.449665,0,1.632,13.21799,0.097008,0.45,3.091768,1.647404,3.091768,-0.7402,7.367
CC(=CCc1c(O)c(CC(O)C(=C)C)c(O)c2C(=O)C(=COc12)c3ccc(O)c(O)c3)C,24.94344344,25,2,0.30557969,9.556030061,2,5.707234111,-0.023463173,3.141843,0.200748,1.163403,0,1.892,24.42398,0.23683,0.47191,2.997819,2.054081,8.707301,1.2415,4.538
CC(=CCc1c(O)c2C(=O)C(=COc2c3CC(Oc13)C(C)(C)O)c4ccc(O)c(O)c4)C,24.22467487,25,1,0.288869284,9.580958696,2,6.045254483,-0.122308406,0,0.200759,1.776542,0,1.219,22.45005,0.326705,0.4382,3.146388,1.669145,3.146388,0.6439,4.886
CC(=CCc1c(O)c(CC(O)C(=C)C)c2OC=C(C(=O)c2c1O)c3ccc(O)c(O)c3)C,25.0292312,25,2,0.30557969,9.556030061,2,5.681850907,-0.02425341,1.935565,0.200748,1.230509,0,1.892,24.42398,0.23683,0.47191,2.997819,2.050917,8.707301,1.2415,4.745
CC[C@@]12C[C@H](O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccccc4,22.95971023,22,0,0.104755055,9.83528927,2,0,-0.091315508,0,0.116552,0,0,1.147,4.566169,0.462148,0.25,0,0.745055,0,0.4748,5.469
CC[C@@]12CC[C@@](O)(C[C@H]1CCc3cc(O)ccc23)C#CC,15.77039222,19,0,0.235866166,9.735715271,1,0,-0.040100671,0,0.126169,0,0,0.891,2.525065,0.298704,0.19672,0,0.725872,0,1.2657,7.051
CC#C[C@@]1(O)CC[C@]2(CC=C)[C@H](CCc3cc(O)ccc23)C1,16.75447347,20,1,0.229249457,9.772752308,1,0,-0.040699457,0,0.126347,0,0,0.891,2.525065,0.298704,0.1875,0,0.713902,0,1.9875,7.032
Cc1cccc(SCC2=CC(=O)Oc3cc(O)ccc23)n1,16.85370028,16,2,0.588055876,9.491737561,2,5.146766818,0.072506888,0,0.291367,0.707107,0,0.546,6.21299,0.046473,0.34202,0,0.588056,0,1.617,4.301
COc1cc2[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CCc2cc1O,22.9681649,19,0,0.464336209,10.01887595,1,5.310183545,-0.088807561,0,0.13903,0.3849,0,0.295,10.0345,0.485567,0.38095,5.731019,0.464336,5.731019,0.5106,4.959
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)c(Cl)cc34)[C@@H]1CCCC2=O,24.10263841,19,0,0.432028536,10.0307111,1,0,-0.075389155,0,0.147187,0,0,0.436,10.0345,0.51261,0.36761,5.418766,0.432029,5.418766,1.0899,6.114
COc1cc2[C@H]3CC[C@@]4(C)[C@@H](CCCC4=O)[C@@H]3CCc2cc1O,24.10263841,20,0,0.456071746,10.05606604,1,5.330183545,-0.089755561,0,0.139027,0.3849,0,0.295,10.0345,0.485567,0.36364,5.729351,0.456072,5.729351,0.2226,5.208
COC(=O)COc1ccc(cc1)C2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,39.52123112,26,1,0.491383931,9.983408905,2,6.415558831,-0.131735447,0,0.287936,1.739411,0,1.089,17.45903,0.140258,0.3913,2.683372,0.993324,2.683372,0.7973,8.319
CCN(CC)CCOc1ccc(cc1)[C@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4,38.69486501,29,0,0.486504204,10.03982845,1,6.588277601,-0.101300158,0,0.191721,0.444226,2.346283,0.546,15.15541,0.140258,0.33265,0,0.486504,0,2.2928,8.301
CCN(CC)CCOc1ccc(cc1)[C@H]2Oc3cc(F)ccc3C4=C2c5ccc(O)cc5OCC4,39.42229025,29,0,0.489976426,10.02869438,1,6.429110935,-0.111001449,0,0.227133,0.444226,2.317643,0.546,16.93993,0.140258,0.35716,0,0.489976,0,2.2026,8.301
CCN(CC)CCOc1ccc(cc1)[C@@H]2Oc3cc(F)ccc3C4=C2c5ccc(O)cc5OCC4,39.42229025,29,0,0.489976426,10.02869438,1,6.429110935,-0.111001449,0,0.227133,0.444226,2.317643,0.546,16.93993,0.140258,0.35716,0,0.489976,0,2.2026,8.155
CCN(CC)CCOc1ccc(cc1)[C@@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4,38.69486501,29,0,0.486504204,10.03982845,1,6.588277601,-0.101300158,0,0.191721,0.444226,2.346283,0.546,15.15541,0.140258,0.33265,0,0.486504,0,2.2928,8.046
CN(C)CCOc1ccc(cc1)[C@@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4,38.08224506,27,0,0.493424619,10.00824054,1,6.559179805,-0.084058903,0,0.191697,0.444226,2.096283,0.546,15.15541,0.140258,0.35449,0,0.493425,0,1.792,7.886
CN(C)CCOc1ccc(cc1)[C@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4,38.08224506,27,0,0.493424619,10.00824054,1,6.559179805,-0.084058903,0,0.191697,0.444226,2.096283,0.546,15.15541,0.140258,0.35449,0,0.493425,0,1.792,7.796
COc1ccc2C3=C(CCOc2c1)c4ccc(OC)cc4O[C@@H]3c5ccc(OCCN6CCCCC6)cc5,40.27306483,32,0,0,0,1,6.727137384,-0.095525512,0,0.116299,0,2.494075,0.003,16.93993,0.140258,0.32657,0,0,0,0.3125,7.194
OC(=O)CCOc1ccc(cc1)[C@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,40.40439467,26,1,0.490358156,8.790355319,2,6.408966306,-0.0520536,0,0.261278,1.623201,0,1.677,17.10116,0.140258,0.3913,2.703197,1.691418,7.189201,0.7945,6.921
OCCOc1ccc(cc1)C2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,38.82104733,25,0,0.493073576,8.968738522,1,6.41521975,-0.148929252,0,0.191698,1.319585,0,1.345,16.93993,0.140258,0.37931,2.702963,1.623884,2.702963,0.5508,6.509
OC(=O)CCOc1ccc(cc1)[C@@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,40.40439467,26,1,0.490358156,8.790355319,2,6.408966306,-0.0520536,0,0.261278,1.623201,0,1.677,17.10116,0.140258,0.3913,2.703197,1.691418,7.189201,0.7945,6.237
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)c5ccc6COCc6c5,32.78450868,26,0,-0.04905069,9.894877077,2,5.610176388,-0.001694416,0,0.138129,0.218218,0,0.891,9.258619,0.842368,0.32143,-0.48535,0.411856,5.089939,1.4343,7.129
CC(=O)C1(Cc2ccc(cc2C1)[C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@]34C)C(=O)C,36.33359748,31,0,-0.111414872,9.959492489,3,0,-0.077044041,0,0.145243,0,0,0.891,11.64282,1.088768,0.32673,-1.10964,0.333997,4.391994,1.6,6.614
CCOC(=O)C1(Cc2ccc(cc2C1)[C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@]34C)C(=O)OCC,38.55880395,33,2,-0.123252439,9.999050309,5,5.343221279,0.131157407,0,0.279569,1.414214,0,0.891,11.64282,0.942961,0.2973,-1.23241,0.317367,4.262494,2.631,6.308
Oc1cccc2c(OC(=O)c3ccc(Cl)cc3Cl)cccc12,20.67897166,17,1,0.514176686,9.892058403,1,5.578888574,0.068060783,2.868534,0.300317,0.632456,0,0.546,9.000642,0.115751,0.36601,0,0.514177,0,2.792,5.921
COc1ccc(cc1)C(=O)Oc2cccc3c(O)cccc23,20.7883334,18,1,0.525622352,9.850108043,1,5.451354167,0.062906603,2.865354,0.298341,0.789176,0,0.546,6.807079,0.070366,0.33871,0,0.525622,0,1.556,6.1
COC(=O)C(C)N1C(=O)S\C(=C\c2ccc(O)c(Cl)c2)\C1=O,10.5128275,14,2,0.553752565,9.554522633,5,4.600274599,0.189329122,0,0.279631,0.82598,1.026437,0.436,8.236284,0.173775,0.41454,0,0.553753,0,1.2905,5.635
Oc1ccc(cc1)N2C(=O)c3ccc(Br)cc3C2=O,16.79596521,14,2,0.619791604,9.260589501,3,0,0.146410207,0.715547,0.246897,0,1.154496,0.546,7.533107,0.088641,0.40069,0,0.619792,0,1.1001,5.098
Oc1ccc(\C=C\C(=O)c2ccc(Br)cc2)cc1,16.50875815,15,0,0.629256158,9.152570491,1,0,-0.029483521,0,0.185626,0,0,0.546,2.452544,0.019642,0.26316,0,0.629256,0,2.4025,5.332
Cc1ccc(cc1)C(=O)Oc2cccc3c(O)cccc23,20.7883334,18,1,0.524595067,9.836856071,1,5.458528912,0.054455096,2.863517,0.298329,0.632456,0,0.546,6.807079,0.070366,0.35,0,0.524595,0,2.501,4.5
COc1ccc(CCCc2ccc(O)cc2)c(O)c1,15.83872372,16,0,0.499265637,9.200945424,0,5.051320931,-0.011400338,0,0.103999,0.288675,0,1.089,2.42684,0.026352,0.27778,4.593716,1.110572,10.61079,0.6276,5.092
CC(=CCc1c(O)c(O)cc([C@H]2CCc3ccc(O)cc3O2)c1CC=C(C)C)C,29.63065559,25,0,0.345297661,9.824239684,0,6.232898006,-0.072331202,2.382536,0.191511,0.60822,0,1.381,14.82099,0.143023,0.39759,3.392287,1.235733,8.778867,3.213,3.821
CC(=CCc1c(O)c(O)ccc1[C@H]2CCc3ccc(O)cc3O2)C,23.94751572,20,0,0.414985591,9.664636736,0,6.067714002,-0.064989922,2.518014,0.191457,0.60822,0,1.381,10.6072,0.111773,0.39706,4.826977,1.455857,10.15338,1.5312,4.243
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,22.31562221,24,2,0,0,4,6.079655966,0.017149636,0,0.261886,0.552605,0,0.003,8.433228,1.171314,0.28235,0,0,0,1.4012,5.244
Cc1ccc(cc1)c2nnc(S)n2\N=C\C=C/c3ccccc3[N+](=O)[O-],15.80107254,18,2,0,0,4,0,-0.091905785,0,0.18857,0,0,0.003,3.398759,0.091868,0.304,6.775219,0,6.775219,3.9897,5.136
Oc1c(\C=N\c2cccc3cccnc23)sc4ccccc14,19.87757126,18,2,0.428548635,10.35840136,2,0,-0.07413619,0,0.206531,0,0,0.546,7.244927,0.139765,0.31915,0,0.428549,0,1.4164,5.288
CCCCn1c(NC(=O)CC)c(C#N)c2nc3ccccc3nc12,16.84274097,18,3,0,0,6,0,-0.010502481,0,0.205003,0,0,-0.088,8.469801,0.09324,0.34412,0,0,0,-0.1911,4.631
O=Cc1cn(nc1C2=Cc3c(OC2=O)ccc4ccccc34)c5ccccc5,29.52970942,23,3,0,0,4,5.549029195,0.041936584,0,0.300369,0.57735,0,0.003,12.22968,0.127944,0.36842,0,0,0,1.9095,4.707
CC(=O)Nc1ccc2nc(C)cc(O)c2c1,10.66157326,12,1,0.533461239,9.757902967,3,0,-0.010231243,1.419503,0.251144,0,0,0.455,5.546927,0.037268,0.40179,0,0.533461,0,-0.6084,4.678
O=C(N1CCc2ccccc2C1)c3cc(on3)c4occc4,17.52726212,17,2,0,0,2,0,-0.093443021,0,0.254848,0.408248,1.797721,0.003,4.664723,0.090162,0.3301,0,0,0,0.1245,4.488
Cc1oc(\C=C\2/Sc3nc(nn3C2=O)c4occc4)cc1,10.50800462,14,3,0,0,4,0,-0.061478173,0,0.266674,0.365148,0,0.003,6.285529,0.081652,0.3887,0,0,0,0.0595,4.858
Cc1oc(cc1)C2CC(=O)N3CN(CSC3=C2C#N)c4cccc(C)c4,20.60080446,20,2,0,0,4,0,0.173373672,0,0.209767,0.2,1.869138,0.003,7.829822,0.197602,0.37795,0,0,0,2.0271,5.45
C=CCN1C(=O)C(=CC2=C1N=C3C=CC=CN3C2=O)C#N,14.83343603,15,6,0,0,6,0,0.244394634,0,0.251057,0,1.286991,0.003,6.631976,0.104444,0.38908,0,0,0,0.3805,4.35
COc1ccc(Cl)cc1NC(=O)c2ocnc2C,8.14616451,12,1,0,0,3,5.20601879,-0.030479963,0,0.260865,0.516398,0,-0.008,5.688218,0.050249,0.35235,0,0,0,0.2038,4.603
CCCN1N=C(C(=O)OCC(=O)c2ccc3OCC(=O)Nc3c2)c4ccccc4C1=O,23.73493138,22,3,0,0,8,5.263220653,-0.286287216,6.656083,0.314293,1.514376,1.229076,-0.243,10.83515,0.114964,0.38028,0.652975,0,0.652975,-1.1865,4.421
CCOC(=O)Nc1on[n+](c1)N2CCOCC2,2.997669585,9,2,0,0,5,5.221369303,0.025911727,0,0.343395,0.721125,1.947752,-0.193,0.5,0.040825,0.24215,0,0,0,-1.94,4.608
COc1ccc2c(c1)C(=O)Oc3cc(OCC(=O)N4CCC(C)CC4)ccc23,23.4341044,22,2,0,0,3,5.671159266,-0.013738154,0,0.299083,1.206589,1.849271,0.003,9.101963,0.10298,0.375,0,0,0,-0.6734,4.933
Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,10.92423664,13,0,0.359157485,10.52194605,0,0,-0.05429256,0.307364,0.149009,0,0,1.459,16.13325,0.398521,0.43659,0,0.718315,0,3.9578,5.665
Cc1cc(c2nn3c(nnc3s2)c4ccccc4)c5ccccc5n1,18.72231184,19,2,0,0,5,0,-0.053419126,0,0.197872,0,0,0.003,9.382413,0.134229,0.35676,0,0,0,2.7404,4.666
CC1=Nc2ccccc2C(=O)N1\N=C\c3c(O)ccc4oc5CCCCc5c34,25.13094768,22,3,0.418594146,10.48093875,4,0,-0.043699553,0.532021,0.261107,0.316228,1.27097,0.546,13.11168,0.163397,0.40909,0,0.418594,0,-0.4478,4.535
CCc1cccc2c(c[nH]c12)C(=O)Cn3nnc(n3)c4ccc(OC)c(OC)c4,19.47480004,21,2,0,0,6,5.31307003,-0.130691707,0.508887,0.198869,0.210819,0,0.374,8.788828,0.11578,0.36296,0,0,0,-0.619,4.988
CCOC(=O)C1=C(C)S\C(=C/N(C)C)\C1=O,3.516759154,11,2,0,0,4,4.8955428,0.060449683,0,0.297948,0.707107,1.853446,0.003,6.335383,0.135805,0.375,0,0,0,0.5711,4.395
O=C(Cc1ccc(s1)S(=O)(=O)N2CCOCC2)Nc3nc4CCCCc4s3,13.88468996,17,2,0,0,7,5.269648319,0.04848165,0,0.24992,0.47622,1.670852,-0.088,4.356687,0.262209,0.25123,2.010544,0,2.010544,0.0976,5.329
Cc1ccc(cc1)c2nnc3SCC(=Nn23)c4ccc(Br)cc4,17.65825148,17,1,0,0,4,0,-0.065610908,0,0.191956,0,0,0.003,5.299935,0.081585,0.31793,0,0,0,3.6744,4.374
COc1cccc2C=C(C(=O)Oc12)c3cn4ccc(C)cc4n3,18.31874195,18,4,0,0,3,5.459141156,0.054326358,0,0.300617,0.632456,0,0.003,9.000642,0.078946,0.40741,0,0,0,0.2212,5.105
[O-][N+](=O)c1ccc(Oc2cccc(\C=N\NC(=O)c3cncc(Br)c3)c2)c(c1)[N+](=O)[O-],19.97912424,19,4,0,0,4,5.541074736,-0.108491582,0,0.252116,0.925268,0,0.003,5.677954,0.041067,0.3236,7.126084,0,7.126084,1.4035,4.555
O=C1Oc2ccccc2N1CCn3c4ccccc4c5nc6ccccc6nc35,28.29515797,23,1,0,0,5,5.37174009,0.133764373,0,0.349804,0.5,1.671047,0.003,10.11155,0.15433,0.38499,0,0,0,1.1376,4.746
CCOC(=O)Cc1cc(O)n2nc(cc2n1)c3ccc(C)cc3,16.39750379,17,3,0.516391802,10.10753367,5,4.900465288,0.000359,0,0.267498,0.57735,0,0.546,5.761491,0.047336,0.36449,0,0.516392,0,2.3771,4.856
CC(OC(=O)COc1ccc(Cl)cc1C)C(=O)N(C)C,8.072273412,14,2,0,0,4,5.413400923,-0.131514047,0,0.288873,1.240806,1.382445,0.003,4.14956,0.108242,0.35988,0,0,0,0.7887,4.432
CC1CCN(Cc2c(O)c(Cl)cc3C(=CC(=O)Oc23)C)CC1,16.14436714,17,1,0.378918651,10.51217876,2,5.448060551,0.049776883,0,0.291341,0.707107,2.347801,0.436,9.914635,0.130801,0.41454,0,0.378919,0,0.6928,4.625
CCN=C1C=CC(=CC(=C1O)C(=O)\C=C\c2ccccc2Cl)Br,19.60853503,18,0,0.414495785,10.41214356,3,0,-0.052628184,0,0.188393,0,0,0.348,7.080389,0.102136,0.28892,0,0.414496,0,2.6874,5.508
COc1ccc2[nH]c3C4=Nc5ccccc5C(=O)N4CCc3c2c1,22.59013136,19,2,0,0,4,5.344218097,0.090804007,1.942799,0.241428,0.111111,1.775078,0.374,12.53073,0.146571,0.43109,0,0,0,0.0955,4.765
CNc1nnc(s1)C2=Cc3cc(Cl)ccc3OC2=O,10.67297993,12,2,0,0,4,5.37359532,0.118179435,0,0.301097,0.5,0,0.197,7.478012,0.071198,0.37178,0,0,0,2.0802,4.956
CC1=CC=CN2C(=O)C3=C(N=C12)N(C(=O)C(=C3)C#N)c4ccc(C)cc4,22.1977914,20,5,0,0,6,0,0.223549875,0,0.255161,0,1.334491,0.003,11.50557,0.139808,0.43207,0,0,0,1.6175,4.51
Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)O,11.39478628,13,1,0.743757364,8.712936475,4,0,-0.19971698,0,0.314453,1.154701,0,0.591,2.603156,0.086647,0.27778,0,0.743757,0,0.6375,4.742
Cc1cccc(N2CCN(CC2)c3nc4ccccc4n5cnnc35)c1C,19.86146612,21,2,0,0,6,0,-0.081284683,0,0.178492,0,2.331432,0.003,5.47193,0.221453,0.36434,0,0,0,1.4314,4.411
Cc1snc2sc(C(=O)c3ccc(Br)cc3)c(N)c12,9.638963498,13,1,0,0,3,0,-0.016698477,0,0.201229,0,0,0.25,10.724,0.221276,0.37618,0,0,0,1.7018,4.549
Oc1ccc(\C=N\c2ccc(cc2)N3CCOCC3)c(O)c1,15.74093067,17,1,0.545648181,9.259072622,3,5.345405147,-0.1211015,0,0.191463,0.154303,2.280551,1.089,2.697679,0.058784,0.28155,0,1.16485,0,0.4627,4.517
CCOC(=O)c1c(C)c(C)sc1Nc2nc(C)c(s2)C(=O)NC,1.832955651,15,3,0,0,6,5.203227246,0.182048259,0.857099,0.295709,0.471405,0,0.371,11.95875,0.332748,0.3959,0,0,0,2.1542,4.374
Cc1cc(ccc1n2c(C)ccc2C)C(=O)O,11.82479773,14,1,0.677731875,8.933098702,3,0,-0.004671038,0,0.290674,0,0,0.591,5.388867,0.133169,0.42149,0,0.677732,0,1.9018,5.123
CCOC(=O)c1[nH]c2CC(CC(=O)c2c1C)c3occc3,13.46486421,16,2,0,0,4,5.02081609,-0.019023522,2.155058,0.304466,0.854574,0,0.374,11.75493,0.147077,0.41096,0,0,0,-0.525,4.519
CC(=O)c1c(C)[nH]c(C(=O)COc2ccc(cc2)C#N)c1C,10.98484921,17,0,0,0,4,5.422423469,-0.207382345,0,0.200058,0.436436,0,0.374,8.904688,0.137308,0.38835,0,0,0,0.234,4.468
Brc1oc(cc1)c2nc3cc(ccc3[nH]2)N4C(=O)c5ccccc5C4=O,22.16498859,19,4,0,0,5,0,0.111146464,0.543169,0.247012,0.222222,1.199332,0.416,12.31581,0.120451,0.41432,0,0,0,0.7789,5.048
COc1cc2cc(C(N3CCc4ccccc34)c5nnnn5C6CCCC6)c(O)nc2cc1OC,31.52642915,26,2,0.310480206,11.24472277,6,5.517900817,-0.031451178,0.611363,0.170668,0.308607,2.2875,0.546,15.49803,0.202917,0.38415,0,0.31048,0,-0.6449,4.659
COc1ccccc1N2CCN(CC2)C(=O)c3cc4CCCc4s3,17.95416532,19,1,0,0,3,5.468180407,-0.048793462,0,0.240486,0.125,2.067046,0.003,4.14956,0.190974,0.32203,0,0,0,0.3498,5.284
COc1ccc(OCCC(=O)OCC(=O)NCc2occc2)cc1,12.52613551,17,3,0,0,4,5.410080541,-0.072476689,6.010568,0.264331,1.480781,0,0.216,1.731524,0,0.22936,0,0,0,-0.7521,4.477
