SMILES,hERG,VP-0,CrippenMR,VP-1,MLFER_L,WPATH,Kier1,VABC,LipoaffinityIndex,ETA_Beta_s,AMR,Kier2,SP-0,SP-1,ECCEN,bpol,nAtom
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCCC5)cc4)c6ccc(OC)cc6C3=O,1,22.34915,144.305,14.46309,18.646,4366,27.18367,495.1596,9.960149,24.5,136.5139,11.85165,25.51793,18.08405,1086,57.53869,79
CCN(CC)CCOc1ccc(cc1)N2C(=O)c3cc(OC)ccc3C4=C2c5ccc(OC)cc5C4=O,1,22.93494,146.419,14.3773,18.29,4371,28.52588,507.5161,10.33476,24,141.2473,12.66877,26.10372,17.99826,1052,59.72511,81
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN(C)C)cc4)c5ccc(OC)cc5C3=O,1,21.52073,137.185,13.22506,17.292,3623,26.60092,472.9241,9.180342,23,132.6597,11.39612,24.68951,16.92225,930,55.35228,75
CCN(CC)CCOc1ccc(cc1)\C(=C(\CCCO)/c2ccccc2)\c3ccc(O)cc3,1,19.70519,137.0748,11.8025,16.834,3400,27.58531,451.3735,12.64463,19.25,146.995,15.18617,23.46804,16.15573,829,42.15825,68
CN(C)CCCOc1ccc(cc1)\C(=C(\CCCO)/c2ccccc2)\c3ccc(O)cc3,1,18.99808,132.4578,11.15026,16.335,3114,26.60208,434.0775,12.08402,18.75,141.319,14.41116,22.76094,15.57972,802,39.97183,65
CNCCOc1ccc(cc1)\C(=C(\CCCO)/c2ccccc2)\c3ccc(O)cc3,0,17.34376,123.2135,10.29316,15.745,2500,24.63867,399.4855,10.46037,17.5,133.1127,13.52528,21.18359,14.72388,696,34.279,59
CN(C)CCOc1ccc(cc1)\C(=C(\CCCF)/c2ccccc2)\c3ccc(O)cc3,1,18.22173,124.3108,10.60129,15.021,2778,25.61983,414.0589,12.70097,18.25,136.7153,13.64521,22.05383,15.07972,723,37.89521,61
CN(C)CCOc1ccc(cc1)\C(=C(\CCC(F)F)/c2ccccc2)\c3ccc(O)cc3,1,18.46994,124.3398,10.67872,14.717,3008,26.60208,420.1264,12.70788,19,136.6755,13.77778,22.92407,15.43556,750,38.005,61
N#C\C(=C(/c1ccccc1)\c2ccc(OCCN3CCOCC3)cc2)\c4ccccc4,1,17.53647,123.273,10.63517,15.642,2966,24.13495,401.3587,11.6269,19,137.0212,13.03202,21.30491,15.34767,848,34.89538,57
N#C\C(=C(\c1ccccc1)/c2ccc(OCCN3CCOCC3)cc2)\c4ccccc4,1,17.53647,123.273,10.63517,15.642,2966,24.13495,401.3587,11.6269,19,137.0212,13.03202,21.30491,15.34767,848,34.89538,57
CN(C)CCOc1ccc(cc1)C(=C(C#N)c2ccccc2)c3ccccc3,1,16.29979,114.568,9.319795,13.929,2141,22.68,370.3329,11.62731,16.5,127.9467,12,19.76937,13.68587,644,30.79297,52
N#CC(=C(c1ccc(OCCN2CCOCC2)cc1)c3ccc(OCCN4CCOCC4)cc3)c5ccccc5,1,22.96547,156.027,14.06469,19.91,6303,31.42562,521.3553,13.52725,25.75,170.7583,17.33333,27.40936,19.79716,1408,52.73266,77
CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccc(O)cc3,0,15.67004,114.1946,9.1761,14.447,2085,22.68,365.9199,10.32445,15.75,125.2842,11.4075,19.93251,13.57972,624,25.00855,50
Cc1c(c2ccc3OCOc3c2)n(Cc4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc16,1,20.70385,145.782,12.81512,19.215,4451,26.23438,440.4871,13.39899,23.75,149.2347,12.02735,24.48455,17.653,1157,44.69062,68
CC(C)Oc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OC5C=CC=C5)cc4,1,19.73299,139.732,11.67239,17.807,3678,25.64127,427.7836,13.96409,21,152.8028,11.58848,23.65613,16.47437,959,37.515,63
Cc1c(c2ccccc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccccc15,1,18.96508,135.575,11.86788,16.942,3309,23.7284,409.1769,15.84641,20,141.5017,11.62016,21.7525,15.79283,959,40.85862,64
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccccc15,1,19.33495,137.598,12.00217,17.769,3598,24.68371,417.9671,14.62302,20.75,143.1072,11.82314,22.62275,16.18667,1020,40.85862,65
Cc1c(c2ccccc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,1,19.33495,137.598,12.00217,17.769,3574,24.68371,417.9671,14.51692,20.75,143.1072,11.82314,22.62275,16.18667,992,40.85862,65
COc1ccc2c(c1)c(C)c(c3ccc(O)cc3)n2Cc4ccc(OCCN5CCCCC5)cc4,1,20.66584,144.15,12.52522,18.605,4182,26.60092,444.0533,14.65133,22.25,149.7507,12.69753,24.2001,17.11852,1088,44.96104,69
COc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,1,20.66584,144.15,12.52522,18.605,4206,26.60092,444.0533,14.59026,22.25,149.7507,12.69753,24.2001,17.11852,1120,44.96104,69
COc1ccc(cc1)c2c(C)c3cc(OC)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,1,21.62688,148.679,12.91399,18.614,4527,27.5625,461.3493,15.9573,23,154.7887,13.37521,24.9072,17.65653,1155,49.06345,72
COc1ccc(cc1)c2c(C)c3cc(OC)ccc3n2Cc4ccc(OCCN5CCCCCC5)cc4,1,22.33399,153.296,13.41399,19.113,4925,28.52588,478.6453,16.62938,23.5,157.7003,14.0625,25.61431,18.15653,1193,51.24987,75
CCOc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,1,21.37295,148.767,13.11276,19.104,4574,27.5625,461.3493,15.09395,22.75,154.0445,13.37521,24.9072,17.61852,1189,47.14745,72
CCOc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCCC5)cc4,1,22.08006,153.384,13.61276,19.603,4974,28.52588,478.6453,15.76238,23.25,156.9561,14.0625,25.61431,18.11852,1229,49.33387,75
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(F)cc15,1,19.63556,137.2718,12.10183,17.777,3873,25.64127,424.0347,14.70434,21.5,143.235,12.0299,23.49299,16.58052,1053,40.96842,65
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCCCC4)cc3)c5ccc(O)cc15,1,21.11902,148.4968,13.13646,19.594,4630,27.5625,461.3493,14.64251,22.5,150.5359,13.37521,24.9072,17.58052,1177,45.23145,72
CN(C)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,0,18.16928,127.5258,10.39843,16.743,2868,24.13495,387.2258,11.81585,19.5,137.9469,10.95052,21.95745,14.91872,825,36.4858,59
CCN(CC)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,1,19.58349,136.7598,11.55067,17.741,3520,26.07407,421.8178,13.00596,20.5,146.5345,12.3008,23.37167,15.99473,937,40.85862,65
CCCN(CCC)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,1,20.9977,145.9938,12.55067,18.739,4248,28.01939,456.4098,14.29777,21.5,153.5985,13.69305,24.78588,16.99473,1053,45.23145,71
CCCCN(CCCC)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,1,22.41192,155.2278,13.55067,19.737,5060,29.97,491.0017,15.63325,22.5,159.4217,15.12346,26.2001,17.99473,1177,49.60428,77
CC(C)N(CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1)C(C)C,1,21.32398,145.9498,12.3298,18.283,4184,28.01939,456.4098,14.37345,21.5,156.9441,12.69753,25.11216,16.74009,1003,45.23145,71
CCCCN(C)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,1,20.2906,141.3768,11.97455,18.24,3937,27.04602,439.1138,13.7208,21,148.6843,12.99193,24.07878,16.45673,1072,43.04504,68
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCC[N+](C)(C)C)cc3)c4ccc(O)cc14,0,19.42917,131.8712,11.8091,16.664,3163,25.10367,405.8401,12.9273,20.25,140.7456,10.72664,22.8801,15.20933,856,40.42542,63
CC1CCCCN1CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2,1,20.57505,143.8578,12.56403,18.867,4206,26.60092,444.0533,13.97166,22,149.2971,12.24,24.36323,16.9912,1086,43.04504,69
CC1CCCN(CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2)C1,1,20.57505,143.8098,12.53031,18.867,4234,26.60092,444.0533,13.98263,22,151.8766,12.24,24.36323,16.97437,1088,43.04504,69
CC1CCN(CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2)CC1,1,20.57505,143.8098,12.53031,18.867,4262,26.60092,444.0533,13.98803,22,150.3364,12.24,24.36323,16.97437,1140,43.04504,69
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCC(C)(C)C4)cc3)c5ccc(O)cc15,1,21.4977,148.4268,12.84357,19.182,4597,27.5625,461.3493,14.70716,22.5,157.3796,12.02735,25.28588,17.28763,1123,45.23145,72
C[C@@H]1CCC[C@H](C)N1CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2,1,21.4453,148.4528,12.9916,19.138,4543,27.5625,461.3493,14.64562,22.5,153.8815,12.45306,25.23348,17.40189,1119,45.23145,72
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCC(O)CC4)cc3)c5ccc(O)cc15,1,20.02227,140.6526,12.21115,19.218,4262,26.60092,435.5476,11.65988,22.25,147.7636,12.24,24.36323,16.97437,1140,40.85862,67
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CC5CCC4C5)cc3)c6ccc(O)cc16,1,20.1524,141.6738,12.61967,18.995,4200,25.2875,431.6969,13.63499,22.5,149.2816,11.00654,23.94058,17.04685,1120,40.85862,67
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CC5(C)CC4C(C)(C)C5)cc3)c6ccc(O)cc16,1,22.86795,155.4548,13.68957,19.896,5300,28.13521,483.5848,15.75742,24,165.8773,11.00826,26.65613,18.11674,1225,47.41787,76
Cc1c(c2ccc(F)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,1,19.63556,137.2718,12.10183,17.777,3873,25.64127,424.0347,14.68935,21.5,143.235,12.0299,23.49299,16.58052,1053,40.96842,65
Cc1c(c2ccc(F)cc2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15,1,20.34267,141.8888,12.60183,18.276,4234,26.60092,441.3306,15.3543,22,146.1466,12.69753,24.2001,17.08052,1089,43.15483,68
CC(C)Oc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,1,22.24319,153.362,13.50738,19.375,4944,28.52588,478.6453,15.74359,23.25,159.2493,13.57341,25.77745,17.97437,1228,49.33387,75
CC(C)Oc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCCC5)cc4,1,22.9503,157.979,14.00738,19.874,5364,29.49093,495.9413,16.41199,23.75,162.1609,14.25446,26.48455,18.47437,1268,51.52028,78
Cc1c(c2ccc(cc2)C(F)(F)F)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,1,20.89149,139.4028,12.7298,17.605,4878,28.52588,453.4658,15.98762,23.5,148.3217,12.66877,25.99299,17.79184,1194,43.37442,68
Cc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,1,20.2576,141.238,12.41285,18.245,3873,25.64127,435.2631,15.15377,21.25,147.3892,12.0299,23.49299,16.58052,1053,43.04504,68
Cc1c(c2ccc(Cl)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,1,20.39149,142.608,12.4798,18.593,3873,25.64127,433.1782,14.65983,21.5,147.8234,12.0299,23.49299,16.58052,1053,40.18542,65
Cc1c(c2cccc(O)c2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,1,19.70481,139.2628,12.13646,18.596,3846,25.64127,426.7573,13.22077,21.5,144.7127,12.0299,23.49299,16.58052,1025,40.85862,66
Cc1c(c2cccc(O)c2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15,1,20.41192,143.8798,12.63646,19.095,4206,26.60092,444.0533,13.88526,22,147.6243,12.69753,24.2001,17.08052,1059,43.04504,69
Cc1c(c2ccc(O)c(F)c2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,1,20.00542,138.9366,12.24211,18.523,4148,26.60092,432.8249,13.52451,22.25,144.8405,12.24,24.36323,16.9912,1086,40.96842,66
Cc1c(c2ccc(O)c(F)c2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15,1,20.71253,143.5536,12.74211,19.022,4526,27.5625,450.1209,14.1829,22.75,147.7521,12.90179,25.07034,17.4912,1122,43.15483,69
COc1cccc(c1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,1,20.66584,144.15,12.52522,18.605,4152,26.60092,444.0533,14.55477,22.25,149.7507,12.69753,24.2001,17.11852,1086,44.96104,69
Cc1c(c2ccc(OC(F)(F)F)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,1,21.29974,143.9228,12.88805,17.965,5316,29.49093,462.256,16.0251,24.5,150.8617,13.32,26.7001,18.26497,1267,45.29042,69
Oc1ccc(cc1)c2c(Cl)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCC5)cc4,0,19.1316,136.0158,11.70341,18.445,3515,24.68371,407.3764,12.12177,21.25,142.2353,11.37278,22.78588,16.08052,971,35.81259,60
Oc1ccc(cc1)c2c(Cl)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,1,19.8387,140.6328,12.20341,18.944,3873,25.64127,424.6724,12.78712,21.75,145.1469,12.0299,23.49299,16.58052,1053,37.999,63
Oc1ccc(cc1)c2c(Cl)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCCC5)cc4,1,20.54581,145.2498,12.70341,19.443,4234,26.60092,441.9684,13.45248,22.25,148.0585,12.69753,24.2001,17.08052,1089,40.18542,66
Cc1cc(O)ccc1c2c(Cl)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,1,20.76135,144.2728,12.62007,19.42,4122,26.60092,441.9684,13.36192,22.25,149.4289,12.24,24.36323,16.9912,1084,40.18542,66
CCc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,1,20.41192,145.0008,12.69712,19.095,4127,26.60092,444.0533,13.83528,22,149.5611,12.69753,24.2001,17.11852,1084,43.04504,69
Oc1ccc(cc1)c2c(C#N)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,1,19.65202,139.4366,12.11007,19.339,4127,26.60092,432.4812,11.72241,22.25,145.4092,12.69753,24.2001,17.11852,1084,38.239,64
Oc1ccc(cc1)c2c(C#N)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCCC5)cc4,1,20.35913,144.0536,12.61007,19.838,4504,27.5625,449.7772,12.37877,22.75,148.3208,13.37521,24.9072,17.61852,1120,40.42542,67
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCCN4CCCCC4)cc3)c5ccc(O)cc15,1,20.41192,143.8798,12.63646,19.095,4318,26.60092,444.0533,13.97326,22,147.6243,12.69753,24.2001,17.08052,1146,43.04504,69
COc1cc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)ccc1OCCN5CCCCC5,1,21.03571,145.8148,12.6655,19.351,4346,27.5625,452.8435,13.22064,23,151.3562,12.90179,25.07034,17.52921,1097,44.96104,70
COc1cc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)ccc1OCCN5CCCCCC5,1,21.74281,150.4318,13.1655,19.85,4726,28.52588,470.1395,13.8765,23.5,154.2678,13.57341,25.77745,18.02921,1133,47.14745,73
COCCCCCC[C@@H]1C[C@H]2[C@@H]3CC[C@H](O)C3CC[C@@H]2c4ccc(O)cc14,1,16.777,110.5308,11.18518,13.617,1897,20.28,381.7956,10.83117,16,100.1263,9.212018,18.80275,13.18587,649,41.27145,63
COC[C@@H]1CC2C(CC[C@]3(C)[C@@H](O)CCC23)c4ccc(O)cc14,1,14.16412,92.0628,9.041173,11.437,1046,16.46746,312.6116,8.06278,14,90.5316,6.06375,16.18987,11.04186,388,32.5258,51
COC[C@@H]1C[C@H]2[C@@H]3CCC(O)C3CC[C@@H]2c4ccc(O)cc14,1,13.24147,87.4458,8.685185,11.122,942,15.5232,295.3156,7.393896,13.5,84.0281,6.135866,15.26722,10.68587,371,30.33938,48
Cc1ccccc1C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,0,17.34947,120.9841,10.28589,16.825,2801,24.13495,376.1164,7.491055,18.5,134.9454,10.95052,21.95745,14.91872,782,25.78973,49
Cc1cc(F)ccc1C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,17.65008,120.9421,10.38556,16.833,3061,25.10367,382.184,7.738628,19.25,135.0732,11.16,22.8277,15.31257,836,25.89952,49
Cc1ccc(C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4)c(C)c1,1,18.27212,124.6241,10.69657,17.301,3061,25.10367,393.4124,8.076967,19,139.2274,11.16,22.8277,15.31257,836,27.97614,52
Cc1cccc(C)c1C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,18.27212,124.6241,10.70256,17.301,3013,25.10367,393.4124,8.026139,19,139.2274,11.16,22.8277,15.32941,809,27.97614,52
Cc1cc(F)cc(C)c1C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,18.57273,124.5821,10.80222,17.309,3277,26.07407,399.48,8.236225,19.75,139.3552,11.37278,23.69794,15.72325,863,28.08593,52
Cc1cc(Cl)cc(C)c1C(=O)c2sc3cc(O)ccc3c2Oc4ccc(\C=C\C(=O)O)cc4,1,19.32866,129.6341,11.18019,18.125,3277,26.07407,408.6235,8.119825,19.75,143.9436,11.37278,23.69794,15.72325,863,27.30293,52
CC(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,1,18.74701,130.1476,11.00316,16.411,2832,25.10367,419.0846,12.78633,19,139.5282,10.72664,22.8801,15.28475,739,34.641,61
CC(C)c1ccccc1N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,1,18.74701,130.1476,11.00914,16.411,2763,25.10367,419.0846,12.75757,19,139.5282,10.72664,22.8801,15.30159,713,34.641,61
CC1(N(CCc2cc(O)ccc12)c3cccc(F)c3)c4ccc(\C=C\C(=O)O)cc4,1,16.54762,116.0166,9.748767,15.147,2370,23.16804,373.2642,11.02743,18.25,126.6083,9.868056,21.30275,14.37407,665,28.19155,52
CC1(N(CCc2cc(O)ccc12)c3ccccc3)c4ccc(\C=C\C(=O)O)cc4,1,16.24701,116.0586,9.649101,15.165,2170,22.20313,367.1966,10.8651,17.5,126.4805,9.646503,20.43251,13.98022,640,28.08176,52
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\c5oc(CO)nn5)cc4,1,18.64915,126.7226,11.04628,17.469,3597,25.64127,403.9568,11.44092,21.5,140.263,11.17091,23.70853,16.46771,981,32.65597,58
CCCc1oc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)nn1,1,19.90905,135.2848,11.93716,17.762,3973,26.60092,429.7585,13.68966,21.75,146.4959,11.80676,24.41564,16.96771,1066,37.0288,63
Cc1oc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)nn1,1,18.49483,125.1958,10.8765,16.764,3255,24.68371,395.1665,12.63091,20.75,138.5608,10.54595,23.00142,15.92971,898,32.65597,57
Cn1nnnc1\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5,1,18.48101,125.7898,10.81546,15.923,3228,24.68371,391.0738,12.65198,20.5,143.0127,10.54595,23.00142,15.94655,850,31.39997,57
Cn1nnc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)n1,1,18.48101,125.7898,10.81546,15.923,3255,24.68371,391.0738,12.56377,20.5,140.9985,10.54595,23.00142,15.92971,898,31.39997,57
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\c5nn[nH]n5)cc4,1,17.5338,120.5608,10.41546,15.602,2946,23.7284,373.7779,11.76958,19.75,135.3018,10.31805,22.13118,15.53586,821,27.89355,54
Cn1cncc1\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5,1,18.74129,130.1998,11.05513,16.986,3228,24.68371,403.6723,14.09618,21,144.1313,10.54595,23.00142,15.94655,850,34.90638,59
CC1(N(CCc2cc(O)ccc12)c3ccc(cc3)C(F)(F)F)c4ccc(\C=C\C(=O)O)cc4,1,17.80355,120.2826,10.37673,15.001,3158,26.07407,402.6953,12.42689,20.25,131.695,10.54595,23.80275,15.58539,797,30.59755,55
Cn1cnc(\C=C\c2ccc(cc2)C3(C)N(CCc4cc(O)ccc34)c5ccc(F)cc5)c1,1,18.74129,130.1998,11.05513,16.986,3255,24.68371,403.6723,14.0705,21,144.0998,10.54595,23.00142,15.92971,898,34.90638,59
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\c5cnc[nH]5)cc4,1,17.79407,124.9708,10.66478,17.121,2946,23.7284,386.3763,13.11673,20.25,138.4346,10.31805,22.13118,15.53586,821,31.39997,56
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\C(=O)NCCC(F)(F)F)cc4,1,19.64851,132.0625,11.54921,16.72,4443,28.99408,445.5614,13.96504,22.25,140.8889,12.45306,25.92407,17.05852,1077,36.83338,62
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\C(=O)NCC(F)F)cc4,1,18.64079,127.3945,10.9734,16.592,3660,27.04602,422.1978,12.78935,21,137.0876,12.0299,24.29432,16.26791,955,34.53718,59
CNC(=O)\C=C\c1ccc(cc1)C2(C)N(CCc3cc(O)ccc23)c4ccc(F)cc4,1,17.60041,122.4475,10.27516,16.362,2670,24.13495,392.7667,12.07818,19,132.5272,10.50812,22.00986,14.91207,762,32.13118,56
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(CCC(=O)O)cc4,1,16.80713,116.3656,10.04519,15.233,2393,23.16804,375.9007,10.76989,18.25,125.7794,9.868056,21.30275,14.37407,687,30.37797,54
CC1(N(CCc2cc(O)ccc12)c3ccc(F)cc3)c4ccc(\C=C\C(=O)O)cc4,1,16.54762,116.0166,9.748767,15.173,2393,23.16804,373.2642,11.07348,18.25,126.6083,9.868056,21.30275,14.37407,687,28.19155,52
CC(C)(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,1,19.66966,134.7586,11.30978,16.726,3158,26.07407,436.3806,13.59595,19.5,144.3872,10.54595,23.80275,15.58539,797,36.82742,64
Cc1ccc(cc1F)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,1,17.47027,119.6566,10.16543,15.623,2596,24.13495,390.5602,11.60059,18.75,130.8903,10.092,22.173,14.78475,712,30.37797,55
Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,1,17.16966,119.6986,10.05978,15.641,2393,23.16804,384.4926,11.49312,18,130.7625,9.868056,21.30275,14.37407,687,30.26818,55
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,1,18.74701,130.1476,11.00316,16.411,2901,25.10367,419.0846,12.8037,19,139.5282,10.72664,22.8801,15.28475,768,34.641,61
CCCCc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,1,19.29098,134.6706,11.62044,17.138,3246,26.07407,436.3806,13.4139,19.5,141.8477,11.82314,23.42407,15.91207,870,36.82742,64
CCCCCc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,1,19.99808,139.2876,12.12044,17.637,3595,27.04602,453.6766,14.09084,20,144.7593,12.49704,24.13118,16.41207,949,39.01383,67
CC1(N(CCc2cc(O)ccc12)c3ccc(cc3)C4CC4)c5ccc(\C=C\C(=O)O)cc5,1,18.16122,128.0336,11.16496,16.767,2900,23.7284,406.7281,12.39951,19.5,136.9668,9.93236,22.29432,15.44655,798,32.45459,59
CC1(N(CCc2cc(O)ccc12)c3ccc(cc3)C4CCC4)c5ccc(\C=C\C(=O)O)cc5,1,18.86833,132.6506,11.66496,17.266,3186,24.68371,424.0241,13.06817,20,139.8784,10.54595,23.00142,15.94655,853,34.641,62
CC(C)Cc1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,1,19.45411,134.6006,11.47629,16.91,3216,26.07407,436.3806,13.45147,19.5,144.2828,11.37278,23.58721,15.76791,824,36.82742,64
CC1(N(CCc2cc(O)ccc12)c3ccc(CC4CC4)cc3)c5ccc(\C=C\C(=O)O)cc5,1,18.86833,132.4866,11.63808,17.266,3215,24.68371,424.0241,13.08833,20,141.7214,10.54595,23.00142,15.92971,856,34.641,62
CC1(N(CCc2cc(O)ccc12)c3ccc(CC(F)(F)F)cc3)c4ccc(\C=C\C(=O)O)cc4,1,18.51066,125.8176,10.83384,15.5,3504,27.04602,419.9913,12.67316,20.75,136.1468,11.17091,24.50986,16.05852,855,32.78397,58
CC(C)c1ccc(cn1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,1,18.61687,128.9836,10.86296,16.516,2901,25.10367,412.7854,11.72978,19.5,137.0497,10.72664,22.8801,15.28475,768,34.8678,60
CCC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,1,19.45411,134.7646,11.54116,16.91,3188,26.07407,436.3806,13.44626,19.5,142.606,11.37278,23.58721,15.82275,822,36.82742,64
CC(C)c1ccc(cc1F)N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4,1,19.04762,130.1056,11.10881,16.393,3112,26.07407,425.1521,12.76226,19.75,139.656,10.94767,23.75035,15.69543,793,34.7508,61
CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4)c(F)c1,1,19.04762,130.1056,11.10881,16.338,3092,26.07407,425.1521,12.76053,19.75,139.656,10.94767,23.75035,15.69543,791,34.7508,61
CC(C)Cc1ccc(N2CCc3cc(O)ccc3C2(C)c4ccc(\C=C\C(=O)O)cc4)c(F)c1,1,19.75473,134.5586,11.58194,16.837,3414,27.04602,442.4481,13.36885,20.25,144.4106,11.58848,24.45745,16.1786,847,36.93721,64
